Date_time,Flight_Num,Airline_Name,TOWN,COUNTRY,count
2022-06-08 08:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 08:00:00,SU 1498,Aeroflot,Грозный,Россия,1
2022-06-08 08:30:00,SU 1266,Aeroflot,Орск,Россия,1
2022-06-08 08:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 09:00:00,SU 1266,Aeroflot,Орск,Россия,1
2022-06-08 09:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 09:30:00,SU 1266,Aeroflot,Орск,Россия,1
2022-06-08 09:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 10:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 10:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 11:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 11:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 12:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-06-08 17:30:00,SU 1424,Aeroflot,Уфа,Россия,2
2022-06-08 18:00:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-06-08 18:00:00,SU 1424,Aeroflot,Уфа,Россия,2
2022-06-08 18:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,2
2022-06-08 18:00:00,SU 1638,Aeroflot,Омск,Россия,1
2022-06-08 18:30:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-06-08 18:30:00,SU 1424,Aeroflot,Уфа,Россия,2
2022-06-08 18:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,3
2022-06-08 18:30:00,SU 1638,Aeroflot,Омск,Россия,1
2022-06-08 18:30:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-08 19:00:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-06-08 19:00:00,SU 1424,Aeroflot,Уфа,Россия,2
2022-06-08 19:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,4
2022-06-08 19:00:00,SU 1638,Aeroflot,Омск,Россия,1
2022-06-08 19:00:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-08 19:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-08 19:30:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-06-08 19:30:00,SU 1424,Aeroflot,Уфа,Россия,2
2022-06-08 19:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,7
2022-06-08 19:30:00,SU 1562,Aeroflot,Иркутск,Россия,1
2022-06-08 19:30:00,SU 1638,Aeroflot,Омск,Россия,1
2022-06-08 19:30:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-08 20:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-08 20:00:00,SU 1110,Aeroflot,Сочи,Россия,5
2022-06-08 20:00:00,SU 1306,Aeroflot,Новосибирск,Россия,6
2022-06-08 20:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,2
2022-06-08 20:00:00,SU 1424,Aeroflot,Уфа,Россия,3
2022-06-08 20:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,9
2022-06-08 20:00:00,SU 1562,Aeroflot,Иркутск,Россия,1
2022-06-08 20:00:00,SU 1638,Aeroflot,Омск,Россия,2
2022-06-08 20:00:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-08 20:30:00,SU 036,Aeroflot,Санкт-Петербург,Россия,1
2022-06-08 20:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-08 20:30:00,SU 1110,Aeroflot,Сочи,Россия,5
2022-06-08 20:30:00,SU 1306,Aeroflot,Новосибирск,Россия,7
2022-06-08 20:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,2
2022-06-08 20:30:00,SU 1424,Aeroflot,Уфа,Россия,4
2022-06-08 20:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,9
2022-06-08 20:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,1
2022-06-08 20:30:00,SU 1562,Aeroflot,Иркутск,Россия,1
2022-06-08 20:30:00,SU 1638,Aeroflot,Омск,Россия,2
2022-06-08 20:30:00,SU 1656,Aeroflot,Пермь,Россия,1
2022-06-08 20:30:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-08 20:30:00,WZ 5081,Red Wings,Анталия,Турция,20
2022-06-08 21:00:00,SU 1482,Aeroflot,Красноярск,Россия,1
2022-06-08 21:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,1
2022-06-08 21:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-08 21:00:00,SU 1110,Aeroflot,Сочи,Россия,9
2022-06-08 21:00:00,SU 1306,Aeroflot,Новосибирск,Россия,7
2022-06-08 21:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,2
2022-06-08 21:00:00,SU 1424,Aeroflot,Уфа,Россия,4
2022-06-08 21:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,10
2022-06-08 21:00:00,SU 2148,Aeroflot,Анталия,Турция,11
2022-06-08 21:00:00,SU 1512,Aeroflot,Сургут,Россия,1
2022-06-08 21:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,2
2022-06-08 21:00:00,SU 1562,Aeroflot,Иркутск,Россия,4
2022-06-08 21:00:00,SU 1592,Aeroflot,Сочи,Россия,1
2022-06-08 21:00:00,SU 1638,Aeroflot,Омск,Россия,2
2022-06-08 21:00:00,SU 1656,Aeroflot,Пермь,Россия,1
2022-06-08 21:00:00,5N 237,Nordavia,Новосибирск,Россия,1
2022-06-08 21:00:00,WZ 5081,Red Wings,Анталия,Турция,51
2022-06-08 21:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,1
2022-06-08 21:30:00,SU 1656,Aeroflot,Пермь,Россия,1
2022-06-08 21:30:00,SU 036,Aeroflot,Санкт-Петербург,Россия,2
2022-06-08 21:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-06-08 21:30:00,SU 1110,Aeroflot,Сочи,Россия,10
2022-06-08 21:30:00,SU 1306,Aeroflot,Новосибирск,Россия,13
2022-06-08 21:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,4
2022-06-08 21:30:00,SU 1424,Aeroflot,Уфа,Россия,8
2022-06-08 21:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,12
2022-06-08 21:30:00,SU 2148,Aeroflot,Анталия,Турция,12
2022-06-08 21:30:00,SU 1482,Aeroflot,Красноярск,Россия,1
2022-06-08 21:30:00,SU 1512,Aeroflot,Сургут,Россия,5
2022-06-08 21:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,2
2022-06-08 21:30:00,SU 1562,Aeroflot,Иркутск,Россия,8
2022-06-08 21:30:00,SU 1592,Aeroflot,Сочи,Россия,1
2022-06-08 21:30:00,SU 1638,Aeroflot,Омск,Россия,8
2022-06-08 21:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-08 21:30:00,5N 237,Nordavia,Новосибирск,Россия,2
2022-06-08 21:30:00,WZ 5081,Red Wings,Анталия,Турция,122
2022-06-08 22:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,20
2022-06-08 22:00:00,SU 1562,Aeroflot,Иркутск,Россия,12
2022-06-08 22:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,6
2022-06-08 22:00:00,SU 1512,Aeroflot,Сургут,Россия,6
2022-06-08 22:00:00,SU 1482,Aeroflot,Красноярск,Россия,5
2022-06-08 22:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,2
2022-06-08 22:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-06-08 22:00:00,SU 2148,Aeroflot,Анталия,Турция,25
2022-06-08 22:00:00,SU 1592,Aeroflot,Сочи,Россия,1
2022-06-08 22:00:00,SU 1424,Aeroflot,Уфа,Россия,12
2022-06-08 22:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-08 22:00:00,SU 1306,Aeroflot,Новосибирск,Россия,16
2022-06-08 22:00:00,SU 1110,Aeroflot,Сочи,Россия,14
2022-06-08 22:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,5
2022-06-08 22:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,3
2022-06-08 22:00:00,SU 1656,Aeroflot,Пермь,Россия,5
2022-06-08 22:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,8
2022-06-08 22:00:00,SU 1638,Aeroflot,Омск,Россия,15
2022-06-08 22:00:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,14
2022-06-08 22:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-08 22:00:00,5N 237,Nordavia,Новосибирск,Россия,29
2022-06-08 22:00:00,WZ 5081,Red Wings,Анталия,Турция,184
2022-06-08 22:30:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-08 22:30:00,SU 1592,Aeroflot,Сочи,Россия,1
2022-06-08 22:30:00,SU 1562,Aeroflot,Иркутск,Россия,25
2022-06-08 22:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,14
2022-06-08 22:30:00,SU 1520,Aeroflot,Новый Уренгой,Россия,1
2022-06-08 22:30:00,SU 1512,Aeroflot,Сургут,Россия,10
2022-06-08 22:30:00,SU 1508,Aeroflot,Тюмень,Россия,1
2022-06-08 22:30:00,SU 1482,Aeroflot,Красноярск,Россия,12
2022-06-08 22:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,4
2022-06-08 22:30:00,SU 2148,Aeroflot,Анталия,Турция,40
2022-06-08 22:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,3
2022-06-08 22:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,44
2022-06-08 22:30:00,SU 1424,Aeroflot,Уфа,Россия,29
2022-06-08 22:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,18
2022-06-08 22:30:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-08 22:30:00,SU 1332,Aeroflot,Архангельск,Россия,1
2022-06-08 22:30:00,SU 1306,Aeroflot,Новосибирск,Россия,22
2022-06-08 22:30:00,SU 1110,Aeroflot,Сочи,Россия,22
2022-06-08 22:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,12
2022-06-08 22:30:00,SU 036,Aeroflot,Санкт-Петербург,Россия,5
2022-06-08 22:30:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-08 22:30:00,SU 1638,Aeroflot,Омск,Россия,40
2022-06-08 22:30:00,SU 1656,Aeroflot,Пермь,Россия,6
2022-06-08 22:30:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,23
2022-06-08 22:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-08 22:30:00,5N 237,Nordavia,Новосибирск,Россия,71
2022-06-08 22:30:00,WZ 5081,Red Wings,Анталия,Турция,288
2022-06-08 23:00:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-08 23:00:00,SU 1638,Aeroflot,Омск,Россия,73
2022-06-08 23:00:00,SU 1592,Aeroflot,Сочи,Россия,2
2022-06-08 23:00:00,SU 1562,Aeroflot,Иркутск,Россия,33
2022-06-08 23:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,23
2022-06-08 23:00:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-08 23:00:00,SU 1512,Aeroflot,Сургут,Россия,25
2022-06-08 23:00:00,SU 1508,Aeroflot,Тюмень,Россия,7
2022-06-08 23:00:00,SU 1482,Aeroflot,Красноярск,Россия,27
2022-06-08 23:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,7
2022-06-08 23:00:00,SU 2148,Aeroflot,Анталия,Турция,59
2022-06-08 23:00:00,SU 1656,Aeroflot,Пермь,Россия,11
2022-06-08 23:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,7
2022-06-08 23:00:00,SU 1424,Aeroflot,Уфа,Россия,51
2022-06-08 23:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,31
2022-06-08 23:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-08 23:00:00,SU 1332,Aeroflot,Архангельск,Россия,1
2022-06-08 23:00:00,SU 1306,Aeroflot,Новосибирск,Россия,36
2022-06-08 23:00:00,SU 1110,Aeroflot,Сочи,Россия,39
2022-06-08 23:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,34
2022-06-08 23:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,12
2022-06-08 23:00:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-08 23:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,97
2022-06-08 23:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-08 23:00:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,38
2022-06-08 23:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-08 23:00:00,5N 237,Nordavia,Новосибирск,Россия,106
2022-06-08 23:00:00,WZ 5081,Red Wings,Анталия,Турция,389
2022-06-08 23:30:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-08 23:30:00,SU 1638,Aeroflot,Омск,Россия,102
2022-06-08 23:30:00,SU 1592,Aeroflot,Сочи,Россия,2
2022-06-08 23:30:00,SU 1562,Aeroflot,Иркутск,Россия,60
2022-06-08 23:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,31
2022-06-08 23:30:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-08 23:30:00,SU 1512,Aeroflot,Сургут,Россия,28
2022-06-08 23:30:00,SU 1508,Aeroflot,Тюмень,Россия,21
2022-06-08 23:30:00,SU 1482,Aeroflot,Красноярск,Россия,67
2022-06-08 23:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,16
2022-06-08 23:30:00,SU 2148,Aeroflot,Анталия,Турция,102
2022-06-08 23:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,21
2022-06-08 23:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,124
2022-06-08 23:30:00,SU 1424,Aeroflot,Уфа,Россия,78
2022-06-08 23:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,48
2022-06-08 23:30:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-08 23:30:00,SU 1332,Aeroflot,Архангельск,Россия,1
2022-06-08 23:30:00,SU 1306,Aeroflot,Новосибирск,Россия,87
2022-06-08 23:30:00,SU 1110,Aeroflot,Сочи,Россия,44
2022-06-08 23:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-08 23:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,84
2022-06-08 23:30:00,SU 036,Aeroflot,Санкт-Петербург,Россия,33
2022-06-08 23:30:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-08 23:30:00,SU 1656,Aeroflot,Пермь,Россия,28
2022-06-08 23:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-08 23:30:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,81
2022-06-08 23:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-08 23:30:00,5N 237,Nordavia,Новосибирск,Россия,162
2022-06-08 23:30:00,WZ 5081,Red Wings,Анталия,Турция,412
2022-06-09 00:00:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 00:00:00,SU 1638,Aeroflot,Омск,Россия,132
2022-06-09 00:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 00:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 00:00:00,SU 1562,Aeroflot,Иркутск,Россия,107
2022-06-09 00:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,46
2022-06-09 00:00:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 00:00:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 00:00:00,SU 1512,Aeroflot,Сургут,Россия,44
2022-06-09 00:00:00,SU 1508,Aeroflot,Тюмень,Россия,37
2022-06-09 00:00:00,SU 1482,Aeroflot,Красноярск,Россия,101
2022-06-09 00:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,27
2022-06-09 00:00:00,SU 2148,Aeroflot,Анталия,Турция,187
2022-06-09 00:00:00,SU 1656,Aeroflot,Пермь,Россия,43
2022-06-09 00:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,53
2022-06-09 00:00:00,SU 1424,Aeroflot,Уфа,Россия,99
2022-06-09 00:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,77
2022-06-09 00:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 00:00:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 00:00:00,SU 1306,Aeroflot,Новосибирск,Россия,135
2022-06-09 00:00:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 00:00:00,SU 1110,Aeroflot,Сочи,Россия,74
2022-06-09 00:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 00:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,127
2022-06-09 00:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,72
2022-06-09 00:00:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 00:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,145
2022-06-09 00:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 00:00:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,107
2022-06-09 00:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 00:00:00,5N 237,Nordavia,Новосибирск,Россия,187
2022-06-09 00:00:00,WZ 5081,Red Wings,Анталия,Турция,412
2022-06-09 00:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,27
2022-06-09 00:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 00:30:00,SU 1656,Aeroflot,Пермь,Россия,43
2022-06-09 00:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 00:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 00:30:00,SU 1562,Aeroflot,Иркутск,Россия,107
2022-06-09 00:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,46
2022-06-09 00:30:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 00:30:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 00:30:00,SU 1512,Aeroflot,Сургут,Россия,44
2022-06-09 00:30:00,SU 1508,Aeroflot,Тюмень,Россия,37
2022-06-09 00:30:00,SU 1482,Aeroflot,Красноярск,Россия,101
2022-06-09 00:30:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 00:30:00,SU 2148,Aeroflot,Анталия,Турция,187
2022-06-09 00:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,53
2022-06-09 00:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,77
2022-06-09 00:30:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 00:30:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 00:30:00,SU 1306,Aeroflot,Новосибирск,Россия,135
2022-06-09 00:30:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 00:30:00,SU 1110,Aeroflot,Сочи,Россия,74
2022-06-09 00:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 00:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,127
2022-06-09 00:30:00,SU 036,Aeroflot,Санкт-Петербург,Россия,72
2022-06-09 00:30:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 00:30:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,107
2022-06-09 00:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 01:00:00,SU 1508,Aeroflot,Тюмень,Россия,37
2022-06-09 01:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 01:00:00,SU 1656,Aeroflot,Пермь,Россия,43
2022-06-09 01:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 01:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 01:00:00,SU 1562,Aeroflot,Иркутск,Россия,107
2022-06-09 01:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,46
2022-06-09 01:00:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 01:00:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 01:00:00,SU 1512,Aeroflot,Сургут,Россия,44
2022-06-09 01:00:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 01:00:00,SU 2148,Aeroflot,Анталия,Турция,187
2022-06-09 01:00:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 01:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,53
2022-06-09 01:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 01:00:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 01:00:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 01:00:00,SU 1110,Aeroflot,Сочи,Россия,74
2022-06-09 01:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 01:00:00,SU 036,Aeroflot,Санкт-Петербург,Россия,72
2022-06-09 01:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,27
2022-06-09 01:00:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,107
2022-06-09 01:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 01:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,27
2022-06-09 01:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 01:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 01:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 01:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,46
2022-06-09 01:30:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 01:30:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 01:30:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 01:30:00,SU 2148,Aeroflot,Анталия,Турция,187
2022-06-09 01:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,53
2022-06-09 01:30:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 01:30:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 01:30:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 01:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 01:30:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 01:30:00,6Q 422,Cham Wings Airlines,Дамаск,Сирия,107
2022-06-09 01:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 02:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 02:00:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 02:00:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 02:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 02:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,53
2022-06-09 02:00:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 02:00:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 02:00:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 02:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,46
2022-06-09 02:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 02:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 02:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 02:00:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 02:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 02:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 02:30:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 02:30:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 02:30:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 02:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,53
2022-06-09 02:30:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 02:30:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 02:30:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 02:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 02:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 02:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 02:30:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 02:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 03:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 03:00:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 03:00:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 03:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 03:00:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 03:00:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 03:00:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 03:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 03:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 03:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 03:00:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 03:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 03:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 03:30:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 03:30:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 03:30:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 03:30:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 03:30:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 03:30:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 03:30:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 03:30:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 03:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 03:30:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 03:30:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 04:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-06-09 04:00:00,SU 1188,Aeroflot,Волгоград,Россия,3
2022-06-09 04:00:00,SU 1332,Aeroflot,Архангельск,Россия,2
2022-06-09 04:00:00,SU 1366,Aeroflot,Ставрополь,Россия,1
2022-06-09 04:00:00,SU 1462,Aeroflot,Новосибирск,Россия,1
2022-06-09 04:00:00,SU 1516,Aeroflot,Сургут,Россия,1
2022-06-09 04:00:00,SU 1520,Aeroflot,Новый Уренгой,Россия,2
2022-06-09 04:00:00,SU 1592,Aeroflot,Сочи,Россия,7
2022-06-09 04:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-06-09 04:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-06-09 04:00:00,SU 2142,Aeroflot,Анталия,Турция,2
2022-06-09 04:00:00,5N 203,Nordavia,Махачкала,Россия,1
2022-06-09 04:30:00,SU 1000,Aeroflot,Калининград,Россия,1
