EntryFlight_Time,TOWN_TO,Airline_Name,Lat_from,Lat_to,Lon_from,Lon_to,count
2022-06-05 08:27:00,Стамбул,Aeroflot,55.755864,41.011218,37.617698,28.978178,1
2022-06-05 08:35:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,3
2022-06-05 08:42:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,2
2022-06-06 00:16:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,414
2022-06-06 00:20:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,178
2022-06-06 00:26:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,134
2022-06-06 00:29:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,86
2022-06-06 00:31:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,125
2022-06-06 00:38:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,116
2022-06-06 00:44:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,104
2022-06-06 00:45:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,140
2022-06-06 00:48:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,111
2022-06-06 00:49:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,174
2022-06-06 01:09:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,49
2022-06-06 01:14:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,75
2022-06-06 01:14:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,31
2022-06-06 01:16:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,51
2022-06-06 01:19:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,36
2022-06-06 01:24:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,98
2022-06-06 01:33:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,62
2022-06-06 01:34:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,39
2022-06-06 01:48:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,178
2022-06-06 02:06:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,53
2022-06-06 04:19:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,14
2022-06-06 05:48:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,2
2022-06-06 06:13:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,1
2022-06-06 06:15:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,2
2022-06-06 06:28:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-06-06 06:39:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,2
2022-06-06 06:45:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,2
2022-06-06 06:45:00,Нижнекамск,Aeroflot,55.755864,55.637576,37.617698,51.819712,1
2022-06-06 07:01:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,1
2022-06-06 07:05:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,1
2022-06-06 07:06:00,Махачкала,Aeroflot,55.755864,42.9831,37.617698,47.504745,1
2022-06-06 08:29:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,1
2022-06-06 08:32:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,2
2022-06-06 08:39:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,2
2022-06-06 19:48:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-06-07 00:00:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,168
2022-06-07 00:08:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,411
2022-06-07 00:11:00,Тегеран,Nordwind Airlines,55.755864,35.699706,37.617698,51.337425,94
2022-06-07 00:15:00,Махачкала,Nordwind Airlines,55.755864,42.9831,37.617698,47.504745,172
2022-06-07 00:18:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,405
2022-06-07 00:20:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,156
2022-06-07 00:26:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,150
2022-06-07 00:26:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,179
2022-06-07 00:27:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,93
2022-06-07 00:28:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,46
2022-06-07 00:41:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,34
2022-06-07 00:42:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,70
2022-06-07 00:43:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,147
2022-06-07 00:51:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,137
2022-06-07 00:57:00,Магнитогорск,Nordwind Airlines,55.755864,53.407163,37.617698,58.980291,147
2022-06-07 01:10:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,31
2022-06-07 01:15:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,115
2022-06-07 01:15:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,7
2022-06-07 01:20:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,44
2022-06-07 01:21:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,28
2022-06-07 01:31:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,87
2022-06-07 01:36:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,34
2022-06-07 01:41:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,36
2022-06-07 01:59:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,188
2022-06-07 02:11:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,37
2022-06-07 04:07:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,6
2022-06-07 04:32:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,11
2022-06-07 06:09:00,Махачкала,Nordavia,55.755864,42.9831,37.617698,47.504745,1
2022-06-07 06:20:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,4
2022-06-07 06:20:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,1
2022-06-07 06:24:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,2
2022-06-07 06:35:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-06-07 06:49:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,2
2022-06-07 06:49:00,Нижнекамск,Aeroflot,55.755864,55.637576,37.617698,51.819712,1
2022-06-07 06:50:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,2
2022-06-07 07:12:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,5
2022-06-07 07:29:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,1
2022-06-07 07:35:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,2
2022-06-07 07:40:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,1
2022-06-07 08:00:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,1
2022-06-07 08:03:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,2
2022-06-07 08:32:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-07 10:08:00,Минск,Aeroflot,55.755864,53.902284,37.617698,27.561831,2
2022-06-07 12:26:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-08 00:20:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,188
2022-06-08 00:21:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,139
2022-06-08 00:24:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,146
2022-06-08 00:29:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,65
2022-06-08 00:37:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,72
2022-06-08 00:43:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,104
2022-06-08 00:48:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,121
2022-06-08 00:51:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,96
2022-06-08 01:00:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,417
2022-06-08 01:11:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,52
2022-06-08 01:14:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,25
2022-06-08 01:14:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,23
2022-06-08 01:22:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,50
2022-06-08 01:27:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,150
2022-06-08 01:33:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,108
2022-06-08 01:33:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,80
2022-06-08 01:37:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,336
2022-06-08 01:40:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,44
2022-06-08 01:40:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,32
2022-06-08 01:52:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,166
2022-06-08 01:56:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,52
2022-06-08 03:24:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,15
2022-06-08 04:12:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,12
2022-06-08 06:10:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,1
2022-06-08 06:25:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-06-08 06:43:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,7
2022-06-08 06:44:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,1
2022-06-08 06:49:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-06-08 06:51:00,Нижнекамск,Aeroflot,55.755864,55.637576,37.617698,51.819712,3
2022-06-08 07:05:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,8
2022-06-08 07:32:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,3
2022-06-08 07:35:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,1
2022-06-08 08:07:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,2
2022-06-08 11:35:00,Орск,Aeroflot,55.755864,51.2293,37.617698,58.474675,1
2022-06-09 00:09:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,412
2022-06-09 00:26:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,145
2022-06-09 00:26:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,132
2022-06-09 00:29:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,99
2022-06-09 00:30:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,187
2022-06-09 00:35:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,127
2022-06-09 00:36:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,78
2022-06-09 00:37:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,101
2022-06-09 00:49:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,135
2022-06-09 01:07:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,37
2022-06-09 01:11:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,107
2022-06-09 01:16:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,72
2022-06-09 01:20:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,43
2022-06-09 01:24:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,44
2022-06-09 01:30:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,74
2022-06-09 01:33:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,27
2022-06-09 01:57:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,187
2022-06-09 01:57:00,Дамаск,Cham Wings Airlines,55.755864,33.524142,37.617698,36.318546,107
2022-06-09 02:05:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,46
2022-06-09 02:40:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,53
2022-06-09 04:11:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,7
2022-06-09 06:08:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,2
2022-06-09 06:09:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,1
2022-06-09 06:14:00,Махачкала,Nordavia,55.755864,42.9831,37.617698,47.504745,1
2022-06-09 06:15:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,1
2022-06-09 06:37:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,1
2022-06-09 06:53:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,3
2022-06-09 07:23:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,2
2022-06-09 07:34:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,2
2022-06-09 07:38:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,1
2022-06-09 08:06:00,Архангельск,Aeroflot,55.755864,64.539911,37.617698,40.515762,2
2022-06-09 08:40:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-10 00:00:00,Орск,Nordwind Airlines,55.755864,51.2293,37.617698,58.474675,205
2022-06-10 00:07:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,414
2022-06-10 00:25:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,143
2022-06-10 00:29:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,143
2022-06-10 00:34:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,139
2022-06-10 00:35:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,148
2022-06-10 00:38:00,Тегеран,Nordwind Airlines,55.755864,35.699706,37.617698,51.337425,151
2022-06-10 00:39:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,163
2022-06-10 00:47:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,81
2022-06-10 00:48:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,103
2022-06-10 00:49:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,149
2022-06-10 00:53:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,282
2022-06-10 01:12:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,80
2022-06-10 01:13:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,71
2022-06-10 01:15:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,65
2022-06-10 01:18:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,66
2022-06-10 01:25:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,74
2022-06-10 01:31:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,34
2022-06-10 01:33:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,81
2022-06-10 01:41:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,53
2022-06-10 01:59:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,53
2022-06-10 03:03:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,8
2022-06-10 04:12:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,8
2022-06-10 05:03:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,1
2022-06-10 05:46:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,1
2022-06-10 05:50:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-06-10 06:05:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,3
2022-06-10 06:15:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,4
2022-06-10 06:29:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,3
2022-06-10 06:42:00,Нижнекамск,Aeroflot,55.755864,55.637576,37.617698,51.819712,4
2022-06-10 06:47:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,1
2022-06-10 06:47:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,1
2022-06-10 06:50:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,2
2022-06-10 07:41:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,6
2022-06-10 08:07:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,3
2022-06-10 16:47:00,Петропавловск-Кмч.,Aeroflot,55.755864,53.024265,37.617698,58.643503,1
2022-06-11 00:14:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,415
2022-06-11 00:19:00,Барнаул,Aeroflot,55.755864,53.346785,37.617698,83.776856,155
2022-06-11 00:19:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,194
2022-06-11 00:23:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,175
2022-06-11 00:33:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,151
2022-06-11 00:34:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,142
2022-06-11 00:34:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,129
2022-06-11 00:40:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,149
2022-06-11 00:42:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,266
2022-06-11 00:43:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,109
2022-06-11 00:44:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,129
2022-06-11 00:46:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,411
2022-06-11 00:47:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,150
2022-06-11 01:05:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,420
2022-06-11 01:09:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,161
2022-06-11 01:16:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,104
2022-06-11 01:19:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,46
2022-06-11 01:22:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,72
2022-06-11 01:24:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,65
2022-06-11 01:28:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,36
2022-06-11 01:32:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,88
2022-06-11 01:34:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,75
2022-06-11 01:37:00,Белград,JAT Airways,55.755864,44.816239,37.617698,20.460469,74
2022-06-11 01:44:00,Мурманск,Nordavia,55.755864,68.970663,37.617698,33.074918,42
2022-06-11 01:48:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,45
2022-06-11 01:56:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,48
2022-06-11 04:13:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,3
2022-06-11 06:03:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,4
2022-06-11 06:09:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,3
2022-06-11 06:10:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,4
2022-06-11 06:35:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-06-11 06:45:00,Волгоград,Aeroflot,55.755864,48.707067,37.617698,44.516975,3
2022-06-11 06:45:00,Нижнекамск,Aeroflot,55.755864,55.637576,37.617698,51.819712,1
2022-06-11 06:47:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,1
2022-06-11 06:50:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,2
2022-06-11 07:46:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,1
2022-06-11 08:01:00,Архангельск,Aeroflot,55.755864,64.539911,37.617698,40.515762,1
2022-06-11 08:08:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,1
2022-06-11 08:27:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,3
2022-06-11 08:27:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,2
2022-06-11 08:40:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-11 10:36:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-11 22:32:00,Тегеран,Aeroflot,55.755864,35.699706,37.617698,51.337425,4
2022-06-12 00:15:00,Барнаул,Aeroflot,55.755864,53.346785,37.617698,83.776856,144
2022-06-12 00:24:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,148
2022-06-12 00:24:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,177
2022-06-12 00:35:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,141
2022-06-12 00:37:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,133
2022-06-12 00:43:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,125
2022-06-12 00:43:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,94
2022-06-12 00:44:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,100
2022-06-12 00:46:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,113
2022-06-12 00:49:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,171
2022-06-12 01:04:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,106
2022-06-12 01:12:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,65
2022-06-12 01:13:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,45
2022-06-12 01:20:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,63
2022-06-12 01:27:00,Пермь,Aeroflot,55.755864,58.010455,37.617698,56.229443,44
2022-06-12 01:32:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,118
2022-06-12 01:36:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,230
2022-06-12 01:40:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,63
2022-06-12 01:41:00,Нижневартовск,Aeroflot,55.755864,60.938545,37.617698,76.558902,30
2022-06-12 01:56:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,312
2022-06-12 02:03:00,Новый Уренгой,Aeroflot,55.755864,66.084539,37.617698,76.680956,57
2022-06-12 02:41:00,Анталия,Corendon Airlines,55.755864,36.887099,37.617698,30.703249,18
2022-06-12 03:19:00,Бишкек,Aeroflot,55.755864,42.875969,37.617698,74.603701,200
2022-06-12 03:36:00,Анталия,Pegas Fly,55.755864,36.887099,37.617698,30.703249,147
2022-06-12 04:15:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,8
2022-06-12 05:57:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,3
2022-06-12 06:05:00,Самара,Aeroflot,55.755864,53.195878,37.617698,50.100202,2
2022-06-12 06:17:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,3
2022-06-12 06:20:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,3
2022-06-12 06:27:00,Калининград,Aeroflot,55.755864,54.710162,37.617698,20.510137,4
2022-06-12 06:30:00,Екатеринбург,Aeroflot,55.755864,56.838011,37.617698,60.597474,1
2022-06-12 06:33:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-06-12 06:41:00,Казань,Aeroflot,55.755864,55.796127,37.617698,49.106414,6
2022-06-12 06:54:00,Сыктывкар,Aeroflot,55.755864,61.668797,37.617698,50.836497,1
2022-06-12 07:03:00,Анталия,Aeroflot,55.755864,36.887099,37.617698,30.703249,9
2022-06-12 07:11:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,2
2022-06-12 07:28:00,Мин.Воды,Aeroflot,55.755864,44.208806,37.617698,43.13834,1
2022-06-12 07:59:00,Архангельск,Aeroflot,55.755864,64.539911,37.617698,40.515762,2
2022-06-12 08:04:00,Мин.Воды,Nordwind Airlines,55.755864,44.208806,37.617698,43.13834,2
2022-06-12 08:09:00,Грозный,Aeroflot,55.755864,43.318366,37.617698,45.692421,1
2022-06-12 08:43:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-12 09:17:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,1
2022-06-12 10:38:00,Челябинск,Aeroflot,55.755864,55.159902,37.617698,61.402554,1
2022-06-12 14:27:00,Ставрополь,Aeroflot,55.755864,45.043317,37.617698,41.96911,1
2022-06-12 21:17:00,Сочи,Aeroflot,55.755864,43.585472,37.617698,39.723098,1
2022-06-13 00:03:00,Абакан,Aeroflot,55.755864,53.721152,37.617698,91.442396,167
2022-06-13 00:09:00,Анталия,Red Wings,55.755864,36.887099,37.617698,30.703249,407
2022-06-13 00:12:00,Барнаул,Aeroflot,55.755864,53.346785,37.617698,83.776856,115
2022-06-13 00:25:00,Новосибирск,Nordavia,55.755864,55.030204,37.617698,82.92043,170
2022-06-13 00:28:00,Магнитогорск,Aeroflot,55.755864,53.407163,37.617698,58.980291,145
2022-06-13 00:29:00,Омск,Aeroflot,55.755864,54.989347,37.617698,73.368221,137
2022-06-13 00:30:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,102
2022-06-13 00:31:00,Уфа,Aeroflot,55.755864,54.735152,37.617698,55.958736,126
2022-06-13 00:45:00,Ханты Мансийск,Aeroflot,55.755864,61.003184,37.617698,69.018911,111
2022-06-13 00:48:00,Красноярск,Aeroflot,55.755864,56.010569,37.617698,92.852572,87
2022-06-13 00:51:00,Ош,Aeroflot,55.755864,40.517525,37.617698,72.80557,172
2022-06-13 00:52:00,Новосибирск,Aeroflot,55.755864,55.030204,37.617698,82.92043,112
2022-06-13 01:13:00,Иркутск,Aeroflot,55.755864,52.289588,37.617698,104.280606,88
2022-06-13 01:14:00,Тюмень,Aeroflot,55.755864,57.152985,37.617698,65.541227,63
2022-06-13 01:16:00,Санкт-Петербург,Aeroflot,55.755864,59.938955,37.617698,30.315644,33
2022-06-13 01:22:00,Сургут,Aeroflot,55.755864,61.241778,37.617698,73.393032,62
